transaction_id,amount_rs,error_reason,attempts_last_hour,decision_type,recovery_action,source,recovered,reasoning,timestamp
pay_Xz3HeXESxUvgq6,594.62,issuer_unavailable,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.819587
pay_a4roHkIEjMxrja,1867.06,bank_technical_error,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.819623
pay_XsEqyZr0zc2QVE,347.87,emi_not_supported,1,auto_recovery_attempted,suggest_alt_method,rule_based,True,Mapped emi_not_supported -> suggest_alt_method (assumed success rate 40%),2026-08-23T05:57:01.819659
pay_N6mDfq0hnTtSDs,1367.05,wallet_service_down,2,auto_recovery_attempted,retry_later_2h,rule_based,True,Mapped wallet_service_down -> retry_later_2h (assumed success rate 55%),2026-08-23T05:57:01.819699
pay_o76kUx3ujGnfOJ,2628.07,upi_collect_expired,1,auto_recovery_attempted,resend_collect_request,rule_based,True,Mapped upi_collect_expired -> resend_collect_request (assumed success rate 50%),2026-08-23T05:57:01.819736
pay_pnPjxdShSj1VP8,11280.61,insufficient_funds,2,auto_recovery_attempted,retry_later_24h,rule_based,True,Mapped insufficient_funds -> retry_later_24h (assumed success rate 45%),2026-08-23T05:57:01.819773
pay_hrCv8StSJnQv0B,231.61,issuer_unavailable,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.819810
pay_cy7GwqHSSUObP7,3111.25,insufficient_balance,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.819844
pay_55cQwsnDmAQkrN,2778.21,issuer_unavailable,3,auto_recovery_attempted,retry_later_2h,rule_based,False,Mapped issuer_unavailable -> retry_later_2h (assumed success rate 55%),2026-08-23T05:57:01.819878
pay_FwDx9QgaOSbqIW,3470.43,issuer_unavailable,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.819915
pay_eqoPC4Y9bNgeJN,937.91,issuer_unavailable,1,auto_recovery_attempted,retry_later_2h,rule_based,True,Mapped issuer_unavailable -> retry_later_2h (assumed success rate 55%),2026-08-23T05:57:01.819950
pay_LYSSD080p3lW3U,1434.56,bank_technical_error,1,auto_recovery_attempted,retry_immediately,rule_based,True,Mapped bank_technical_error -> retry_immediately (assumed success rate 65%),2026-08-23T05:57:01.819987
pay_4Pw06v3Eo1wd4N,2565.86,payment_declined,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.820025
pay_5tFLDbZtsmqpvk,1639.11,card_declined,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.820072
pay_U6CdnfpR5mOXoG,1759.56,incorrect_otp,3,auto_recovery_attempted,send_reminder,rule_based,False,Mapped incorrect_otp -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.820109
pay_sY7LzxszOcgb4b,1344.92,issuer_unavailable,3,auto_recovery_attempted,retry_later_2h,rule_based,True,Mapped issuer_unavailable -> retry_later_2h (assumed success rate 55%),2026-08-23T05:57:01.820148
pay_MJ1jOFO8iMXQXH,2798.5,insufficient_funds,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.820185
pay_IhD0eiBEIs2hmA,4705.16,insufficient_funds,2,auto_recovery_attempted,retry_later_24h,rule_based,False,Mapped insufficient_funds -> retry_later_24h (assumed success rate 45%),2026-08-23T05:57:01.820259
pay_RMMluNlt7YcdBA,1791.72,insufficient_funds,2,auto_recovery_attempted,retry_later_24h,rule_based,True,Mapped insufficient_funds -> retry_later_24h (assumed success rate 45%),2026-08-23T05:57:01.820314
pay_S4MFfN8t7OqOZA,708.75,payment_declined,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.820356
pay_ccrTPYfB9lcKXU,371.66,issuer_unavailable,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.820393
pay_53E4RrDXGQfodS,953.74,incorrect_pin,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.820431
pay_uqrqqQER52wTa6,458.36,wallet_service_down,1,auto_recovery_attempted,retry_later_2h,rule_based,False,Mapped wallet_service_down -> retry_later_2h (assumed success rate 55%),2026-08-23T05:57:01.820467
pay_HQJSfvDHVn0x5Z,438.97,issuer_unavailable,1,auto_recovery_attempted,retry_later_2h,rule_based,True,Mapped issuer_unavailable -> retry_later_2h (assumed success rate 55%),2026-08-23T05:57:01.820510
pay_42bFKbf2xdvTp0,1968.82,payment_declined,3,auto_recovery_attempted,send_reminder,rule_based,False,Mapped payment_declined -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.820549
pay_IaZtFKKPzfIm97,754.77,upi_collect_expired,1,auto_recovery_attempted,resend_collect_request,rule_based,True,Mapped upi_collect_expired -> resend_collect_request (assumed success rate 50%),2026-08-23T05:57:01.820586
pay_HTRuN9CBlK9bPS,1275.14,insufficient_funds,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.820623
pay_ydJuzEMh67BGi1,1066.29,card_declined,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.820657
pay_7epomwdZiPEjSq,66.65,upi_collect_expired,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.820692
pay_3g8uObSYzziAuk,331.77,upi_collect_expired,2,auto_recovery_attempted,resend_collect_request,rule_based,False,Mapped upi_collect_expired -> resend_collect_request (assumed success rate 50%),2026-08-23T05:57:01.820725
pay_zdIexVHSAdimA9,1112.48,payment_declined,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.820762
pay_L5TnK6Go2IBbVh,1659.14,incorrect_otp,1,auto_recovery_attempted,send_reminder,rule_based,False,Mapped incorrect_otp -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.820796
pay_YrH62YjPxZEfEe,594.3,upi_collect_expired,3,auto_recovery_attempted,resend_collect_request,rule_based,False,Mapped upi_collect_expired -> resend_collect_request (assumed success rate 50%),2026-08-23T05:57:01.820833
pay_h4ZHFssgk7OKJa,1648.71,insufficient_balance,3,auto_recovery_attempted,send_reminder,rule_based,True,Mapped insufficient_balance -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.820870
pay_OUEFbe8FBy87J4,3148.54,issuer_unavailable,3,auto_recovery_attempted,retry_later_2h,rule_based,False,Mapped issuer_unavailable -> retry_later_2h (assumed success rate 55%),2026-08-23T05:57:01.820908
pay_oUflXnKqhkKouZ,1756.68,card_declined,1,auto_recovery_attempted,send_reminder,rule_based,True,Mapped card_declined -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.820948
pay_ApEPwyR7CGe41x,306.77,issuer_unavailable,1,auto_recovery_attempted,retry_later_2h,rule_based,False,Mapped issuer_unavailable -> retry_later_2h (assumed success rate 55%),2026-08-23T05:57:01.820985
pay_rEabtOgejw81gh,3907.17,payment_declined,1,auto_recovery_attempted,send_reminder,rule_based,True,Mapped payment_declined -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.821024
pay_KktKQhYtFjyLdl,973.81,incorrect_otp,1,auto_recovery_attempted,send_reminder,rule_based,True,Mapped incorrect_otp -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.821073
pay_MoxIrF9Kv0VvQz,617.03,insufficient_balance,3,auto_recovery_attempted,send_reminder,rule_based,True,Mapped insufficient_balance -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.821113
pay_fc0loFyyCqRS0C,443.71,card_declined,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.821153
pay_47hV9m3X4WtIdV,660.31,issuer_unavailable,2,auto_recovery_attempted,retry_later_2h,rule_based,True,Mapped issuer_unavailable -> retry_later_2h (assumed success rate 55%),2026-08-23T05:57:01.821188
pay_6Z7gkgDDzicvnl,2229.75,payment_declined,2,auto_recovery_attempted,send_reminder,rule_based,False,Mapped payment_declined -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.821228
pay_4QOEEVRYwv8rye,4071.17,bank_technical_error,3,auto_recovery_attempted,retry_immediately,rule_based,True,Mapped bank_technical_error -> retry_immediately (assumed success rate 65%),2026-08-23T05:57:01.821298
pay_3AeGf9fwXhHsFI,597.24,issuer_unavailable,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.821342
pay_FVMma7uyVcOwal,808.01,card_declined,3,auto_recovery_attempted,send_reminder,rule_based,False,Mapped card_declined -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.821380
pay_hnB4Kuar1GKsdu,142.31,payment_declined,3,auto_recovery_attempted,send_reminder,rule_based,False,Mapped payment_declined -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.821420
pay_k849DMcdTYCZBg,3392.69,upi_collect_expired,3,auto_recovery_attempted,resend_collect_request,rule_based,False,Mapped upi_collect_expired -> resend_collect_request (assumed success rate 50%),2026-08-23T05:57:01.821458
pay_d7USGZDPw3nyT8,103.15,payment_declined,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.821500
pay_7pqGiUpt79BgGq,3547.61,insufficient_balance,2,auto_recovery_attempted,send_reminder,rule_based,False,Mapped insufficient_balance -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.821537
pay_4m1xLUVHr5gbnM,2143.58,incorrect_otp,2,auto_recovery_attempted,send_reminder,rule_based,False,Mapped incorrect_otp -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.821576
pay_j8cT5sUzv6Eqjw,3967.11,incorrect_otp,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.821614
pay_lI4y7YAgMdRUzu,4817.05,session_timed_out,3,auto_recovery_attempted,send_reminder,rule_based,False,Mapped session_timed_out -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.821650
pay_6RAti61F1iFjYt,1512.79,emi_not_supported,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.821688
pay_Aj1fEhI8Kgjy5P,598.24,payment_declined,3,auto_recovery_attempted,send_reminder,rule_based,True,Mapped payment_declined -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.821722
pay_kpHMtjowVsAJmE,178.83,payment_declined,1,auto_recovery_attempted,send_reminder,rule_based,True,Mapped payment_declined -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.821759
pay_u46wJQOWgEY5a2,609.59,incorrect_pin,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.821797
pay_TWktNfEE3McEN7,1456.35,card_declined,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.821833
pay_7yuAuKDC33PMWU,651.16,card_declined,3,auto_recovery_attempted,send_reminder,rule_based,False,Mapped card_declined -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.821866
pay_J2b9a8GW13JmiF,3454.46,upi_collect_expired,2,auto_recovery_attempted,resend_collect_request,rule_based,False,Mapped upi_collect_expired -> resend_collect_request (assumed success rate 50%),2026-08-23T05:57:01.821904
pay_v7Vp31bhgCeE8g,1335.69,upi_collect_expired,2,auto_recovery_attempted,resend_collect_request,rule_based,True,Mapped upi_collect_expired -> resend_collect_request (assumed success rate 50%),2026-08-23T05:57:01.821941
pay_L7vjj5enyPygIp,1021.19,wallet_service_down,3,auto_recovery_attempted,retry_later_2h,rule_based,True,Mapped wallet_service_down -> retry_later_2h (assumed success rate 55%),2026-08-23T05:57:01.821978
pay_XvfLbOtOLTonAi,845.18,upi_collect_expired,1,auto_recovery_attempted,resend_collect_request,rule_based,False,Mapped upi_collect_expired -> resend_collect_request (assumed success rate 50%),2026-08-23T05:57:01.822017
pay_Af6xGVtXW4GmEV,190.84,incorrect_otp,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.822070
pay_i94wsigW5ZTmAu,5601.13,insufficient_balance,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.822107
pay_QNN9IJwHyFpCF1,1963.89,bank_technical_error,2,auto_recovery_attempted,retry_immediately,rule_based,True,Mapped bank_technical_error -> retry_immediately (assumed success rate 65%),2026-08-23T05:57:01.822143
pay_h3hREOIG6Zn4n9,555.79,payment_declined,2,auto_recovery_attempted,send_reminder,rule_based,True,Mapped payment_declined -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.822193
pay_yayi4FjNMCgSeW,1392.53,incorrect_otp,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.822232
pay_rPxMcIjFSWvHCF,675.12,insufficient_balance,1,auto_recovery_attempted,send_reminder,rule_based,True,Mapped insufficient_balance -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.822301
pay_Tzb3Mhe3k3A5T4,3215.27,session_timed_out,1,auto_recovery_attempted,send_reminder,rule_based,False,Mapped session_timed_out -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.822345
pay_5kbE2OIkEJ2Bip,707.41,session_timed_out,1,auto_recovery_attempted,send_reminder,rule_based,False,Mapped session_timed_out -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.822387
pay_QfkYjqRfPWm5W3,508.65,session_timed_out,3,auto_recovery_attempted,send_reminder,rule_based,True,Mapped session_timed_out -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.822428
pay_KrSFZOnLZLcYlR,436.22,issuer_unavailable,1,auto_recovery_attempted,retry_later_2h,rule_based,True,Mapped issuer_unavailable -> retry_later_2h (assumed success rate 55%),2026-08-23T05:57:01.822471
pay_5sL45EnWcPKjY4,1389.63,bank_technical_error,2,auto_recovery_attempted,retry_immediately,rule_based,True,Mapped bank_technical_error -> retry_immediately (assumed success rate 65%),2026-08-23T05:57:01.822510
pay_MVgOAyVVf8GZch,2862.99,upi_collect_expired,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.822548
pay_2OgwwETUJzG87W,1291.85,incorrect_otp,2,auto_recovery_attempted,send_reminder,rule_based,False,Mapped incorrect_otp -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.822585
pay_Fki2myWL1WVXES,2983.36,incorrect_otp,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.822625
pay_GFOoSViq9uNGvd,2437.87,upi_collect_expired,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.822659
pay_WXZmEamYR6NDJt,2215.11,incorrect_otp,2,auto_recovery_attempted,send_reminder,rule_based,True,Mapped incorrect_otp -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.822695
pay_fWERCnfGqjUDBM,587.07,issuer_unavailable,2,auto_recovery_attempted,retry_later_2h,rule_based,True,Mapped issuer_unavailable -> retry_later_2h (assumed success rate 55%),2026-08-23T05:57:01.822733
pay_qKaR1M7Dks1jrV,2655.76,wallet_service_down,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.822769
pay_spt7FVP7Pc1AJK,1265.86,session_timed_out,1,auto_recovery_attempted,send_reminder,rule_based,False,Mapped session_timed_out -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.822805
pay_oMeopi8P9bGaGg,369.0,card_declined,1,auto_recovery_attempted,send_reminder,rule_based,True,Mapped card_declined -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.822843
pay_LpVnCwMgIfLKIR,56.35,upi_collect_expired,2,auto_recovery_attempted,resend_collect_request,rule_based,False,Mapped upi_collect_expired -> resend_collect_request (assumed success rate 50%),2026-08-23T05:57:01.822881
pay_zDcsWyLV0vM1vA,439.11,issuer_unavailable,1,auto_recovery_attempted,retry_later_2h,rule_based,True,Mapped issuer_unavailable -> retry_later_2h (assumed success rate 55%),2026-08-23T05:57:01.822919
pay_hlXOjIXVhIxFV1,851.58,insufficient_funds,2,auto_recovery_attempted,retry_later_24h,rule_based,True,Mapped insufficient_funds -> retry_later_24h (assumed success rate 45%),2026-08-23T05:57:01.822956
pay_WK2UYxSGWy1fPR,1097.33,issuer_unavailable,1,auto_recovery_attempted,retry_later_2h,rule_based,True,Mapped issuer_unavailable -> retry_later_2h (assumed success rate 55%),2026-08-23T05:57:01.822992
pay_kMazJ4FWUqXlAy,5536.43,card_declined,2,auto_recovery_attempted,send_reminder,rule_based,False,Mapped card_declined -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.823028
pay_7fUBYQEHlydajQ,5694.28,insufficient_funds,2,auto_recovery_attempted,retry_later_24h,rule_based,False,Mapped insufficient_funds -> retry_later_24h (assumed success rate 45%),2026-08-23T05:57:01.823079
pay_qXjY1qHEPZtpTk,62.51,upi_collect_expired,1,auto_recovery_attempted,resend_collect_request,rule_based,False,Mapped upi_collect_expired -> resend_collect_request (assumed success rate 50%),2026-08-23T05:57:01.823119
pay_WRECqIQwkeGcnq,787.71,insufficient_funds,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.823157
pay_z5NKpDEuQRrzaN,1493.23,card_declined,2,auto_recovery_attempted,send_reminder,rule_based,False,Mapped card_declined -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.823192
pay_oajiL9S8VRbynN,2897.83,insufficient_funds,3,auto_recovery_attempted,retry_later_24h,rule_based,False,Mapped insufficient_funds -> retry_later_24h (assumed success rate 45%),2026-08-23T05:57:01.823229
pay_rI9hLmT1gMUpC2,372.08,incorrect_otp,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.823298
pay_wDC3pFwe8nOnQa,530.88,session_timed_out,3,auto_recovery_attempted,send_reminder,rule_based,True,Mapped session_timed_out -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.823339
pay_RXv4EB7yhvS2jf,1914.08,insufficient_funds,3,auto_recovery_attempted,retry_later_24h,rule_based,True,Mapped insufficient_funds -> retry_later_24h (assumed success rate 45%),2026-08-23T05:57:01.823380
pay_6B3SmgiRaAWOzI,1060.9,payment_declined,3,auto_recovery_attempted,send_reminder,rule_based,False,Mapped payment_declined -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.823419
pay_9KbnE9GKXUmGlS,550.5,upi_collect_expired,3,auto_recovery_attempted,resend_collect_request,rule_based,True,Mapped upi_collect_expired -> resend_collect_request (assumed success rate 50%),2026-08-23T05:57:01.823457
pay_5IOrLKiKDOdqe9,1118.48,insufficient_balance,2,auto_recovery_attempted,send_reminder,rule_based,True,Mapped insufficient_balance -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.823495
pay_OBwgZ2OoEO3GTy,250.4,payment_declined,1,auto_recovery_attempted,send_reminder,rule_based,True,Mapped payment_declined -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.823534
pay_TqJqDWEUv9T91g,153.68,incorrect_otp,1,auto_recovery_attempted,send_reminder,rule_based,True,Mapped incorrect_otp -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.823572
pay_pnU1ZsP8c8Rhh1,358.95,bank_technical_error,1,auto_recovery_attempted,retry_immediately,rule_based,True,Mapped bank_technical_error -> retry_immediately (assumed success rate 65%),2026-08-23T05:57:01.823613
pay_cx1CJSU3w6y1jg,1121.19,incorrect_otp,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.823650
pay_MCrdFGfokswlby,2888.24,insufficient_balance,3,auto_recovery_attempted,send_reminder,rule_based,False,Mapped insufficient_balance -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.823685
pay_vNoU4ahFeqPqU3,1530.29,payment_declined,3,auto_recovery_attempted,send_reminder,rule_based,False,Mapped payment_declined -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.823723
pay_Vi3wEM7hEmYGoK,2622.51,session_timed_out,2,auto_recovery_attempted,send_reminder,rule_based,False,Mapped session_timed_out -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.823761
pay_7c2v7TrgSlFua9,2667.65,issuer_unavailable,1,auto_recovery_attempted,retry_later_2h,rule_based,False,Mapped issuer_unavailable -> retry_later_2h (assumed success rate 55%),2026-08-23T05:57:01.823800
pay_00H15YZ6dsgYNQ,662.8,incorrect_pin,2,auto_recovery_attempted,send_reminder,rule_based,False,Mapped incorrect_pin -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.823835
pay_YfwEFL6Clo6Rap,3744.85,payment_declined,1,auto_recovery_attempted,send_reminder,rule_based,True,Mapped payment_declined -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.823872
pay_qT0uzeY82ORkB9,78.97,session_timed_out,3,auto_recovery_attempted,send_reminder,rule_based,False,Mapped session_timed_out -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.823910
pay_9p6IU6iIv7F8uT,638.36,incorrect_pin,1,auto_recovery_attempted,send_reminder,rule_based,False,Mapped incorrect_pin -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.823946
pay_GKVc7wCIbHiFHZ,1280.43,insufficient_funds,1,auto_recovery_attempted,retry_later_24h,rule_based,True,Mapped insufficient_funds -> retry_later_24h (assumed success rate 45%),2026-08-23T05:57:01.823983
pay_J1wrIvOBYRpOaa,416.17,wallet_service_down,2,auto_recovery_attempted,retry_later_2h,rule_based,False,Mapped wallet_service_down -> retry_later_2h (assumed success rate 55%),2026-08-23T05:57:01.824018
pay_jckLlcwA6u1ziy,1334.95,payment_declined,3,auto_recovery_attempted,send_reminder,rule_based,False,Mapped payment_declined -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.824066
pay_eeQMJDO57woDuR,192.56,session_timed_out,2,auto_recovery_attempted,send_reminder,rule_based,False,Mapped session_timed_out -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.824106
pay_GbLLGDU5XveB4O,2180.57,session_timed_out,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.824144
pay_Gm2h45zudFxaS3,2153.96,issuer_unavailable,2,auto_recovery_attempted,retry_later_2h,rule_based,True,Mapped issuer_unavailable -> retry_later_2h (assumed success rate 55%),2026-08-23T05:57:01.824182
pay_OkgJQsrGI4E4vz,2651.57,issuer_unavailable,3,auto_recovery_attempted,retry_later_2h,rule_based,True,Mapped issuer_unavailable -> retry_later_2h (assumed success rate 55%),2026-08-23T05:57:01.824262
pay_Jvee3EtqrG5jEz,722.86,incorrect_pin,2,auto_recovery_attempted,send_reminder,rule_based,False,Mapped incorrect_pin -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.824317
pay_ToUa2fmk8dUie4,1861.06,incorrect_pin,3,auto_recovery_attempted,send_reminder,rule_based,False,Mapped incorrect_pin -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.824358
pay_p2VJ0VwqhYpgB2,3255.37,incorrect_otp,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.824401
pay_04oYOkpiWzALIQ,414.75,card_declined,1,auto_recovery_attempted,send_reminder,rule_based,True,Mapped card_declined -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.824440
pay_cGAkdi0RX8wxp2,974.79,bank_technical_error,1,auto_recovery_attempted,retry_immediately,rule_based,False,Mapped bank_technical_error -> retry_immediately (assumed success rate 65%),2026-08-23T05:57:01.824481
pay_8fkjLfP00atLIi,764.48,issuer_unavailable,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.824522
pay_AZEa7RKCk12d6R,2881.14,wallet_service_down,3,auto_recovery_attempted,retry_later_2h,rule_based,True,Mapped wallet_service_down -> retry_later_2h (assumed success rate 55%),2026-08-23T05:57:01.824557
pay_peFNn2wRNkzWzu,3347.57,session_timed_out,1,auto_recovery_attempted,send_reminder,rule_based,False,Mapped session_timed_out -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.824594
pay_n7WGMpFYv0tgD0,405.62,session_timed_out,4,escalated_manual_review,escalate_to_human,stopping_rule,False,"Stopping rule triggered: 4 attempts already made, avoiding further automated contact",2026-08-23T05:57:01.824631
pay_WnDWNkCfNmynAi,2461.05,insufficient_balance,2,auto_recovery_attempted,send_reminder,rule_based,False,Mapped insufficient_balance -> send_reminder (assumed success rate 30%),2026-08-23T05:57:01.824667
pay_y6Kf5IXIL1Gult,1252.33,bank_technical_error,3,auto_recovery_attempted,retry_immediately,rule_based,True,Mapped bank_technical_error -> retry_immediately (assumed success rate 65%),2026-08-23T05:57:01.824704
pay_zfjcuK2cUwLkfG,1315.23,insufficient_funds,2,auto_recovery_attempted,retry_later_24h,rule_based,True,Mapped insufficient_funds -> retry_later_24h (assumed success rate 45%),2026-08-23T05:57:01.824742
pay_hAdKnX2WOja8ZK,1870.69,insufficient_funds,1,auto_recovery_attempted,retry_later_24h,rule_based,True,Mapped insufficient_funds -> retry_later_24h (assumed success rate 45%),2026-08-23T05:57:01.824780
pay_soXluJg05vZiqp,104.63,bank_technical_error,2,auto_recovery_attempted,retry_immediately,rule_based,True,Mapped bank_technical_error -> retry_immediately (assumed success rate 65%),2026-08-23T05:57:01.824817
pay_v697ZrhsHL2MLw,4242.03,wallet_service_down,2,auto_recovery_attempted,retry_later_2h,rule_based,False,Mapped wallet_service_down -> retry_later_2h (assumed success rate 55%),2026-08-23T05:57:01.824855
pay_lXqy7JabxhEN4E,1304.39,issuer_unavailable,3,auto_recovery_attempted,retry_later_2h,rule_based,True,Mapped issuer_unavailable -> retry_later_2h (assumed success rate 55%),2026-08-23T05:57:01.824893
pay_3fqhMc9H81Du5f,511.58,wallet_service_down,2,auto_recovery_attempted,retry_later_2h,rule_based,True,Mapped wallet_service_down -> retry_later_2h (assumed success rate 55%),2026-08-23T05:57:01.824928
